date,season,away_team,home_team,away_pts,home_pts,home_win,open_spread,close_spread,open_total,close_total,away_ml,home_ml,away_ml_prob,home_ml_prob,overround,home_fair_prob
2007-12-11,2008,Toronto,Atlanta,100,88,0,184.0,185.0,2.0,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2007-12-11,2008,LAClippers,NewJersey,91,82,0,7.0,6.0,184.0,185.0,220,-260,0.3125,0.7222,1.0347,0.698
2007-12-11,2008,Detroit,Memphis,113,103,0,203.0,204.5,6.0,5.5,-240,200,0.7059,0.3333,1.0392,0.3207
2007-12-11,2008,Seattle,Chicago,96,123,1,7.5,8.5,188.0,192.5,340,-410,0.2273,0.8039,1.0312,0.7796
2007-12-11,2008,Portland,Utah,97,89,0,11.5,13.5,205.5,203.0,1200,-2000,0.0769,0.9524,1.0293,0.9253
2007-12-11,2008,SanAntonio,GoldenState,84,96,1,214.0,2.0,3.0,214.5,120,-140,0.4545,0.5833,1.0378,0.5621
2007-12-12,2008,Minnesota,Philadelphia,94,98,1,8.0,8.5,185.0,186.5,330,-400,0.2326,0.8,1.0326,0.7747
2007-12-12,2008,Dallas,Toronto,76,92,1,198.0,196.5,3.5,5.0,-230,190,0.697,0.3448,1.0418,0.331
2007-12-12,2008,Chicago,Indiana,102,117,1,3.5,1.5,196.5,197.5,110,-130,0.4762,0.5652,1.0414,0.5427
2007-12-12,2008,LAClippers,Charlotte,103,108,1,5.5,6.0,186.0,187.0,210,-250,0.3226,0.7143,1.0369,0.6889
2007-12-12,2008,Sacramento,Boston,78,90,1,15.0,14.5,189.5,191.5,1400,-2400,0.0667,0.96,1.0267,0.935
2007-12-12,2008,Seattle,NewYork,117,110,0,4.5,5.0,197.5,198.5,185,-215,0.3509,0.6825,1.0334,0.6604
2007-12-12,2008,Detroit,Houston,77,80,1,180.5,3.5,1.0,186.5,150,-170,0.4,0.6296,1.0296,0.6115
2007-12-12,2008,Orlando,Milwaukee,86,100,1,201.5,202.5,3.5,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2007-12-12,2008,NewOrleans,Denver,99,105,1,7.0,8.0,205.5,205.0,305,-365,0.2469,0.7849,1.0318,0.7607
2007-12-12,2008,GoldenState,Portland,95,105,1,212.5,208.5,4.0,4.5,-200,170,0.6667,0.3704,1.0371,0.3571
2007-12-12,2008,Utah,Phoenix,98,103,1,5.5,7.5,225.0,225.5,285,-335,0.2597,0.7701,1.0298,0.7478
2007-12-13,2008,Washington,Miami,104,91,0,5.0,6.0,205.0,201.5,220,-260,0.3125,0.7222,1.0347,0.698
2007-12-13,2008,SanAntonio,LALakers,97,102,1,5.5,7.0,198.5,200.5,240,-290,0.2941,0.7436,1.0377,0.7166
2007-12-14,2008,Toronto,Indiana,104,93,0,2.0,2.5,205.0,204.0,120,-140,0.4545,0.5833,1.0378,0.5621
2007-12-14,2008,Orlando,Charlotte,103,87,0,198.0,198.5,5.0,5.5,-235,195,0.7015,0.339,1.0405,0.3258
2007-12-14,2008,Sacramento,Philadelphia,109,99,0,5.0,5.5,188.0,189.5,195,-235,0.339,0.7015,1.0405,0.6742
2007-12-14,2008,Milwaukee,Boston,82,104,1,12.5,12.5,189.0,189.0,800,-1200,0.1111,0.9231,1.0342,0.8926
2007-12-14,2008,Atlanta,Detroit,81,91,1,10.0,9.5,182.5,189.0,450,-550,0.1818,0.8462,1.028,0.8232
2007-12-14,2008,Cleveland,NewJersey,97,105,1,188.5,187.5,2.0,3.0,-155,135,0.6078,0.4255,1.0333,0.4118
2007-12-14,2008,Seattle,Minnesota,99,88,0,2.0,2.0,198.0,201.5,110,-130,0.4762,0.5652,1.0414,0.5427
2007-12-14,2008,LAClippers,Memphis,98,91,0,6.0,4.0,203.5,202.5,155,-175,0.3922,0.6364,1.0286,0.6187
2007-12-14,2008,NewOrleans,Dallas,80,89,1,8.5,8.5,196.0,194.5,400,-500,0.2,0.8333,1.0333,0.8064
2007-12-14,2008,NewYork,Chicago,96,101,1,9.0,10.5,190.5,187.5,645,-845,0.1342,0.8942,1.0284,0.8695
2007-12-14,2008,Utah,Portland,91,99,1,199.0,198.0,5.0,6.5,-255,215,0.7183,0.3175,1.0358,0.3065
2007-12-14,2008,LALakers,GoldenState,106,108,1,4.5,6.5,228.0,226.0,230,-270,0.303,0.7297,1.0327,0.7066
2007-12-15,2008,Memphis,Orlando,123,119,0,12.0,11.5,208.5,206.5,750,-1100,0.1176,0.9167,1.0343,0.8863
2007-12-15,2008,Sacramento,Washington,79,92,1,8.0,7.5,197.5,200.5,265,-315,0.274,0.759,1.033,0.7348
2007-12-15,2008,Charlotte,Atlanta,84,93,1,6.5,6.5,186.5,184.0,220,-260,0.3125,0.7222,1.0347,0.698
2007-12-15,2008,Philadelphia,Cleveland,92,86,0,7.5,7.5,191.0,191.0,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-15,2008,Indiana,Miami,106,103,0,4.0,6.5,208.0,208.5,235,-275,0.2985,0.7333,1.0318,0.7107
2007-12-15,2008,NewJersey,NewYork,86,94,1,188.0,188.0,1.5,3.5,-190,160,0.6552,0.3846,1.0398,0.3699
2007-12-15,2008,Phoenix,NewOrleans,98,101,1,208.0,208.0,5.0,6.5,-290,240,0.7436,0.2941,1.0377,0.2834
2007-12-15,2008,Denver,SanAntonio,91,102,1,6.5,6.0,204.5,202.0,205,-245,0.3279,0.7101,1.038,0.6841
2007-12-15,2008,Dallas,Houston,96,83,0,3.5,3.5,189.5,188.0,145,-165,0.4082,0.6226,1.0308,0.604
2007-12-15,2008,Minnesota,Milwaukee,92,95,1,8.0,8.0,193.5,193.0,315,-375,0.241,0.7895,1.0305,0.7661
2007-12-15,2008,Seattle,Utah,75,96,1,12.5,12.0,212.5,211.0,900,-1400,0.1,0.9333,1.0333,0.9032
2007-12-16,2008,GoldenState,Detroit,87,109,1,7.0,5.5,206.5,208.0,200,-240,0.3333,0.7059,1.0392,0.6793
2007-12-16,2008,Boston,Toronto,90,77,0,188.5,,2.0,180.5,-110,-110,0.5238,0.5238,1.0476,0.5
2007-12-16,2008,Portland,Denver,116,105,0,8.5,9.0,205.5,205.5,415,-515,0.1942,0.8374,1.0316,0.8117
2007-12-16,2008,LAClippers,LALakers,92,113,1,5.5,7.0,198.0,202.5,275,-325,0.2667,0.7647,1.0314,0.7414
2007-12-17,2008,Utah,Atlanta,111,116,1,191.5,187.5,3.5,3.5,-165,145,0.6226,0.4082,1.0308,0.396
2007-12-17,2008,Milwaukee,Cleveland,99,104,1,7.0,7.5,192.5,193.5,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-17,2008,Indiana,NewYork,119,92,0,203.0,204.0,2.5,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2007-12-17,2008,Minnesota,Miami,87,91,1,9.5,9.0,193.5,194.5,355,-425,0.2198,0.8095,1.0293,0.7865
2007-12-17,2008,GoldenState,Memphis,125,117,0,224.5,227.5,3.5,4.0,-190,160,0.6552,0.3846,1.0398,0.3699
2007-12-17,2008,Phoenix,SanAntonio,100,95,0,2.5,1.5,205.0,204.0,105,-125,0.4878,0.5556,1.0434,0.5325
2007-12-17,2008,Orlando,Dallas,108,111,1,6.0,5.5,203.0,204.0,200,-240,0.3333,0.7059,1.0392,0.6793
2007-12-17,2008,NewOrleans,Portland,76,88,1,186.0,184.0,2.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2007-12-18,2008,Sacramento,NewJersey,106,101,0,5.0,5.5,189.0,187.5,200,-240,0.3333,0.7059,1.0392,0.6793
2007-12-18,2008,LALakers,Chicago,103,91,0,2.5,2.0,202.0,202.0,105,-125,0.4878,0.5556,1.0434,0.5325
2007-12-18,2008,Toronto,LAClippers,80,77,0,187.0,187.0,4.5,4.5,-220,180,0.6875,0.3571,1.0446,0.3419
2007-12-19,2008,Utah,Charlotte,92,98,1,197.5,198.5,6.0,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2007-12-19,2008,Philadelphia,Indiana,85,102,1,6.0,5.0,201.5,202.0,190,-230,0.3448,0.697,1.0418,0.669
2007-12-19,2008,Miami,Atlanta,111,117,1,1.5,2.0,187.5,186.0,110,-130,0.4762,0.5652,1.0414,0.5427
2007-12-19,2008,Chicago,Washington,95,84,0,4.5,5.5,191.5,195.5,190,-230,0.3448,0.697,1.0418,0.669
2007-12-19,2008,Detroit,Boston,87,85,0,6.0,6.0,180.0,183.0,210,-250,0.3226,0.7143,1.0369,0.6889
2007-12-19,2008,Cleveland,NewYork,90,108,1,194.5,191.0,3.5,2.5,-150,130,0.6,0.4348,1.0348,0.4202
2007-12-19,2008,SanAntonio,Memphis,85,88,1,200.0,202.5,6.5,7.0,-310,260,0.7561,0.2778,1.0339,0.2687
2007-12-19,2008,GoldenState,Minnesota,111,98,0,210.0,209.0,7.5,7.0,-310,260,0.7561,0.2778,1.0339,0.2687
2007-12-19,2008,Sacramento,Milwaukee,102,89,0,6.0,6.5,194.5,194.0,235,-275,0.2985,0.7333,1.0318,0.7107
2007-12-19,2008,Orlando,Houston,97,92,0,4.0,3.5,191.0,193.5,145,-165,0.4082,0.6226,1.0308,0.604
2007-12-19,2008,Phoenix,Dallas,105,108,1,3.5,3.0,216.0,215.5,135,-155,0.4255,0.6078,1.0333,0.5882
2007-12-19,2008,Toronto,Portland,96,101,1,2.0,3.0,186.0,186.0,125,-145,0.4444,0.5918,1.0362,0.5711
2007-12-19,2008,NewOrleans,Seattle,107,93,0,191.5,191.5,3.0,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2007-12-20,2008,NewJersey,Miami,107,103,0,4.0,1.5,189.0,190.0,105,-125,0.4878,0.5556,1.0434,0.5325
2007-12-20,2008,LALakers,Cleveland,90,94,1,1.0,204.0,205.5,2.5,-135,115,0.5745,0.4651,1.0396,0.4474
2007-12-20,2008,Houston,Denver,111,112,1,5.5,8.0,199.0,199.5,300,-360,0.25,0.7826,1.0326,0.7579
2007-12-21,2008,NewYork,Charlotte,95,105,1,5.0,6.0,190.0,193.5,215,-255,0.3175,0.7183,1.0358,0.6935
2007-12-21,2008,LALakers,Philadelphia,106,101,0,199.5,198.5,3.0,2.5,-145,125,0.5918,0.4444,1.0362,0.4289
2007-12-21,2008,Utah,Orlando,113,94,0,3.5,4.0,210.0,208.5,160,-190,0.3846,0.6552,1.0398,0.6301
2007-12-21,2008,Chicago,Boston,82,107,1,10.0,9.5,180.0,184.0,450,-550,0.1818,0.8462,1.028,0.8232
2007-12-21,2008,Atlanta,Washington,97,92,0,5.5,4.5,192.0,190.5,165,-195,0.3774,0.661,1.0384,0.6366
2007-12-21,2008,Indiana,Minnesota,118,131,1,204.0,202.0,5.5,5.5,-235,195,0.7015,0.339,1.0405,0.3258
2007-12-21,2008,Memphis,Detroit,67,94,1,9.5,10.0,204.5,200.5,460,-560,0.1786,0.8485,1.0271,0.8261
2007-12-21,2008,LAClippers,Dallas,89,102,1,12.0,11.5,194.5,194.0,700,-1000,0.125,0.9091,1.0341,0.8791
2007-12-21,2008,Denver,Portland,96,99,1,2.0,4.5,205.0,206.0,170,-200,0.3704,0.6667,1.0371,0.6429
2007-12-21,2008,Toronto,Seattle,115,123,1,196.0,196.0,5.0,5.0,-210,180,0.6774,0.3571,1.0345,0.3452
2007-12-22,2008,Washington,Indiana,85,93,1,5.5,8.0,206.5,205.5,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-22,2008,GoldenState,NewJersey,95,100,1,210.0,211.5,2.0,2.0,-135,115,0.5745,0.4651,1.0396,0.4474
2007-12-22,2008,Utah,Miami,102,104,1,,202.5,202.0,1.0,-120,100,0.5455,0.5,1.0455,0.4782
2007-12-22,2008,Minnesota,NewOrleans,76,110,1,11.0,12.0,184.0,186.5,750,-1100,0.1176,0.9167,1.0343,0.8863
2007-12-22,2008,Philadelphia,Memphis,99,97,0,4.5,4.0,200.5,199.0,155,-175,0.3922,0.6364,1.0286,0.6187
2007-12-22,2008,Houston,Chicago,116,98,0,,184.0,180.5,1.5,-125,105,0.5556,0.4878,1.0434,0.4675
2007-12-22,2008,LAClippers,SanAntonio,90,99,1,15.0,15.5,189.0,186.5,1500,-3000,0.0625,0.9677,1.0302,0.9393
2007-12-22,2008,Charlotte,Milwaukee,99,103,1,6.5,6.5,187.5,192.5,230,-270,0.303,0.7297,1.0327,0.7066
2007-12-22,2008,Toronto,Phoenix,103,122,1,10.0,10.0,208.0,214.0,525,-650,0.16,0.8667,1.0267,0.8442
2007-12-23,2008,LALakers,NewYork,95,90,0,206.0,204.0,7.0,7.0,-320,270,0.7619,0.2703,1.0322,0.2619
2007-12-23,2008,GoldenState,Cleveland,105,96,0,1.0,3.5,209.5,209.5,145,-165,0.4082,0.6226,1.0308,0.604
2007-12-23,2008,Houston,Detroit,82,94,1,7.5,7.5,183.0,183.5,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-23,2008,Orlando,Boston,91,103,1,8.5,9.5,192.5,193.0,460,-560,0.1786,0.8485,1.0271,0.8261
2007-12-23,2008,Denver,Sacramento,106,105,0,3.0,3.5,208.0,210.5,150,-170,0.4,0.6296,1.0296,0.6115
2007-12-24,2008,Miami,Cleveland,82,96,1,4.5,4.5,194.0,194.0,180,-210,0.3571,0.6774,1.0345,0.6548
2007-12-24,2008,Phoenix,LALakers,115,122,1,220.5,222.5,2.0,1.5,-135,115,0.5745,0.4651,1.0396,0.4474
2007-12-24,2008,Seattle,Portland,79,89,1,7.5,7.0,197.5,201.5,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-26,2008,Miami,Philadelphia,85,96,1,1.5,3.0,191.5,191.5,135,-155,0.4255,0.6078,1.0333,0.5882
2007-12-26,2008,Indiana,Atlanta,95,107,1,2.0,2.5,199.5,203.0,130,-150,0.4348,0.6,1.0348,0.5798
2007-12-26,2008,Washington,Charlotte,108,104,0,4.5,5.0,188.0,191.0,190,-230,0.3448,0.697,1.0418,0.669
2007-12-26,2008,NewYork,Orlando,96,110,1,10.5,11.0,200.5,200.0,575,-725,0.1481,0.8788,1.0269,0.8558
2007-12-26,2008,Detroit,NewJersey,101,83,0,185.5,184.0,5.0,5.0,-215,185,0.6825,0.3509,1.0334,0.3396
2007-12-26,2008,NewOrleans,Memphis,116,98,0,201.0,200.5,3.0,2.0,-130,110,0.5652,0.4762,1.0414,0.4573
2007-12-26,2008,Chicago,SanAntonio,79,94,1,9.5,9.5,186.5,186.5,425,-525,0.1905,0.84,1.0305,0.8151
2007-12-26,2008,Milwaukee,Denver,105,125,1,8.0,8.5,209.0,210.5,355,-425,0.2198,0.8095,1.0293,0.7865
2007-12-26,2008,Dallas,Utah,90,99,1,2.0,3.5,204.0,203.5,150,-170,0.4,0.6296,1.0296,0.6115
2007-12-26,2008,Boston,Sacramento,89,69,0,187.5,191.0,6.0,7.5,-350,290,0.7778,0.2564,1.0342,0.2479
2007-12-26,2008,Minnesota,GoldenState,101,105,1,12.5,12.5,208.0,212.0,700,-1000,0.125,0.9091,1.0341,0.8791
2007-12-27,2008,Cleveland,Dallas,88,81,0,6.5,7.0,194.5,193.5,260,-320,0.2778,0.7619,1.0397,0.7328
2007-12-27,2008,Phoenix,LAClippers,108,88,0,208.5,211.5,7.5,8.0,-420,330,0.8077,0.2326,1.0403,0.2236
2007-12-27,2008,Boston,Seattle,104,96,0,193.0,192.5,8.5,10.0,-620,460,0.8611,0.1786,1.0397,0.1718
2007-12-28,2008,NewOrleans,Charlotte,99,85,0,190.0,191.0,3.5,3.5,-160,140,0.6154,0.4167,1.0321,0.4037
2007-12-28,2008,Orlando,Miami,121,114,0,199.0,199.0,3.0,4.0,-190,160,0.6552,0.3846,1.0398,0.3699
2007-12-28,2008,Washington,NewJersey,106,109,1,4.5,4.0,188.5,191.5,160,-190,0.3846,0.6552,1.0398,0.6301
2007-12-28,2008,Houston,Memphis,103,83,0,193.5,,1.0,195.0,-110,-110,0.5238,0.5238,1.0476,0.5
2007-12-28,2008,Indiana,Detroit,101,114,1,9.0,9.5,201.0,198.0,450,-550,0.1818,0.8462,1.028,0.8232
2007-12-28,2008,Milwaukee,Chicago,99,103,1,6.0,6.0,191.5,192.0,210,-250,0.3226,0.7143,1.0369,0.6889
2007-12-28,2008,Toronto,SanAntonio,83,73,0,7.0,7.0,186.0,184.5,250,-300,0.2857,0.75,1.0357,0.7241
2007-12-28,2008,LAClippers,Phoenix,88,94,1,13.5,13.0,211.0,210.0,1100,-1800,0.0833,0.9474,1.0307,0.9192
2007-12-28,2008,Minnesota,Portland,98,109,1,10.0,8.5,187.5,188.0,365,-435,0.2151,0.8131,1.0282,0.7908
2007-12-28,2008,Philadelphia,Sacramento,92,80,0,4.0,3.0,192.5,188.5,135,-155,0.4255,0.6078,1.0333,0.5882
2007-12-28,2008,Utah,LALakers,109,123,1,4.0,5.0,211.0,213.0,190,-230,0.3448,0.697,1.0418,0.669
2007-12-28,2008,Denver,GoldenState,124,120,0,4.0,5.0,227.5,227.5,180,-210,0.3571,0.6774,1.0345,0.6548
2007-12-29,2008,Atlanta,Dallas,84,97,1,8.5,8.0,190.0,189.5,315,-375,0.241,0.7895,1.0305,0.7661
2007-12-29,2008,Miami,Washington,74,96,1,8.0,8.0,194.5,198.0,290,-350,0.2564,0.7778,1.0342,0.7521
2007-12-29,2008,Detroit,Indiana,98,92,0,199.0,199.0,4.5,4.0,-190,160,0.6552,0.3846,1.0398,0.3699
2007-12-29,2008,Charlotte,Orlando,95,104,1,9.5,8.5,199.0,202.0,355,-425,0.2198,0.8095,1.0293,0.7865
2007-12-29,2008,Cleveland,NewOrleans,76,86,1,3.5,5.0,186.0,185.5,185,-215,0.3509,0.6825,1.0334,0.6604
2007-12-29,2008,Toronto,Houston,79,91,1,2.5,2.5,182.5,181.0,120,-140,0.4545,0.5833,1.0378,0.5621
2007-12-29,2008,NewJersey,Milwaukee,97,95,0,2.5,3.0,190.5,194.0,130,-150,0.4348,0.6,1.0348,0.5798
2007-12-29,2008,Boston,Utah,104,98,0,193.0,193.5,3.0,5.5,-235,195,0.7015,0.339,1.0405,0.3258
2007-12-29,2008,Minnesota,Seattle,90,109,1,6.0,5.5,200.0,201.0,190,-230,0.3448,0.697,1.0418,0.669
2007-12-30,2008,Chicago,NewYork,100,83,0,193.0,188.0,2.0,3.0,-160,140,0.6154,0.4167,1.0321,0.4037
2007-12-30,2008,Philadelphia,Portland,72,97,1,7.0,5.5,182.0,186.0,200,-240,0.3333,0.7059,1.0392,0.6793
2007-12-30,2008,GoldenState,Denver,105,95,0,4.0,4.0,227.5,229.0,150,-170,0.4,0.6296,1.0296,0.6115
2007-12-30,2008,Memphis,SanAntonio,87,111,1,12.0,9.5,197.5,191.0,400,-500,0.2,0.8333,1.0333,0.8064
2007-12-30,2008,Phoenix,Sacramento,117,102,0,210.5,209.0,8.0,9.0,-435,365,0.8131,0.2151,1.0282,0.2092
2007-12-30,2008,Boston,LALakers,110,91,0,1.0,3.0,200.5,198.0,135,-155,0.4255,0.6078,1.0333,0.5882
2007-12-31,2008,Orlando,Chicago,112,110,0,196.5,197.0,2.5,3.0,-150,130,0.6,0.4348,1.0348,0.4202
2007-12-31,2008,Indiana,Charlotte,103,107,1,,1.5,202.5,203.0,105,-125,0.4878,0.5556,1.0434,0.5325
2007-12-31,2008,Milwaukee,Detroit,69,114,1,11.5,12.5,190.5,192.0,850,-1300,0.1053,0.9286,1.0339,0.8982
2007-12-31,2008,GoldenState,Houston,112,95,0,3.0,3.5,205.5,201.0,130,-150,0.4348,0.6,1.0348,0.5798
