date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo
2/19/2013,2013,NOH,CHI,87,96,0,0.53665042,1479.1785,1553.6654
2/19/2013,2013,ORL,CHA,92,105,0,0.72157246,1313.8174,1248.3903
2/19/2013,2013,POR,PHO,98,102,0,0.65893304,1436.3656,1421.965
2/19/2013,2013,SAC,SAS,102,108,0,0.18606481,1370.0133,1726.3835
2/19/2013,2013,UTA,GSW,115,101,1,0.64312702,1516.1987,1513.8855
2/19/2013,2013,WAS,TOR,88,96,0,0.59736931,1441.9535,1473.4191
2/20/2013,2013,ATL,MIA,90,103,0,0.38466915,1509.6129,1691.2214
2/20/2013,2013,CHA,DET,99,105,0,0.419384,1268.7699,1425.2808
2/20/2013,2013,CLE,NOH,105,100,1,0.48835269,1360.4186,1468.5134
2/20/2013,2013,DAL,ORL,111,96,1,0.85568506,1502.6388,1293.4377
2/20/2013,2013,GSW,PHO,108,98,1,0.73167264,1505.4,1431.1393
2/20/2013,2013,HOU,OKC,122,119,1,0.51412404,1593.1664,1683.3494
2/20/2013,2013,IND,NYK,125,91,1,0.67095286,1577.2823,1553.5088
2/20/2013,2013,LAL,BOS,113,99,1,0.62732422,1517.8326,1527.3683
2/20/2013,2013,MIL,BRK,94,97,0,0.56508434,1462.7015,1517.2183
2/20/2013,2013,MIN,PHI,94,87,1,0.61526364,1409.9281,1428.3689
2/20/2013,2013,TOR,MEM,82,88,0,0.50139922,1484.8958,1583.9235
2/21/2013,2013,CHI,MIA,67,86,0,0.44874686,1564.3304,1700.0703
2/21/2013,2013,LAC,SAS,90,116,0,0.5394969,1656.2739,1728.7714
2/22/2013,2013,ATL,SAC,122,108,1,0.79282743,1500.764,1367.6255
2/22/2013,2013,BRK,HOU,96,106,0,0.5362286,1523.7751,1598.5568
2/22/2013,2013,CHA,CHI,75,105,0,0.2531167,1262.5645,1550.5372
2/22/2013,2013,GSW,SAS,107,101,1,0.30847207,1510.2877,1750.5253
2/22/2013,2013,IND,DET,114,82,1,0.81720263,1591.6301,1431.4862
2/22/2013,2013,LAL,POR,111,107,1,0.75930619,1526.7721,1427.1913
2/22/2013,2013,MEM,ORL,88,82,1,0.90973651,1591.6838,1290.3224
2/22/2013,2013,NOH,DAL,100,104,0,0.57921386,1461.2651,1505.7542
2/22/2013,2013,OKC,MIN,127,111,1,0.88929641,1677.959,1416.005
2/22/2013,2013,PHO,BOS,88,113,0,0.51125592,1426.2516,1518.4288
2/22/2013,2013,TOR,NYK,100,98,1,0.55443293,1477.1354,1539.161
2/22/2013,2013,WAS,DEN,119,113,1,0.36045724,1430.4768,1630.0831
2/23/2013,2013,CHA,DEN,99,113,0,0.17748463,1252.9426,1619.3359
2/23/2013,2013,DET,IND,72,90,0,0.39506611,1424.5505,1598.5658
2/23/2013,2013,LAC,UTA,107,94,1,0.76992929,1634.52,1524.6842
2/23/2013,2013,MIL,ATL,102,103,0,0.57271612,1456.1447,1505.2555
2/23/2013,2013,ORL,CLE,94,118,0,0.53104329,1289.2657,1367.6669
2/23/2013,2013,PHI,MIA,90,114,0,0.24922042,1422.292,1713.8635
2/23/2013,2013,WAS,HOU,105,103,1,0.40241334,1441.224,1609.9154
2/24/2013,2013,BRK,MEM,72,76,0,0.52828586,1512.4165,1592.7405
2/24/2013,2013,DAL,LAL,99,103,0,0.6186161,1513.4209,1529.3973
2/24/2013,2013,MIA,CLE,109,105,1,0.92407101,1721.9121,1387.793
2/24/2013,2013,MIN,GSW,99,100,0,0.48742095,1413.5913,1522.334
2/24/2013,2013,NOH,SAC,110,95,1,0.74958515,1453.5984,1363.134
2/24/2013,2013,NYK,PHI,99,93,1,0.78085822,1534.9822,1414.2434
2/24/2013,2013,OKC,CHI,102,72,1,0.78034043,1680.3727,1560.1591
2/24/2013,2013,PHO,SAS,87,97,0,0.2082945,1406.5247,1738.479
2/24/2013,2013,POR,BOS,92,86,1,0.48045278,1424.566,1538.1558
2/25/2013,2013,DEN,LAL,119,108,1,0.74397838,1623.0994,1537.7859
2/25/2013,2013,DET,ATL,103,114,0,0.50447202,1413.1892,1510.0817
2/25/2013,2013,TOR,WAS,84,90,0,0.6837908,1481.3142,1447.3347
2/25/2013,2013,UTA,BOS,107,110,0,0.62646216,1519.8566,1530.0325
2/26/2013,2013,CHI,CLE,98,101,0,0.82126713,1551.9921,1387.0801
2/26/2013,2013,DAL,MIL,90,95,0,0.70782584,1505.0323,1451.3185
2/26/2013,2013,IND,GSW,108,97,1,0.74218357,1609.9271,1526.2468
2/26/2013,2013,LAC,CHA,106,84,1,0.94383389,1639.3477,1249.1792
2/26/2013,2013,MIA,SAC,141,129,1,0.93575954,1722.625,1357.2827
2/26/2013,2013,NOH,BRK,97,101,0,0.57684278,1459.4497,1505.6274
2/26/2013,2013,PHI,ORL,84,98,0,0.80128568,1411.3629,1269.1396
2/26/2013,2013,PHO,MIN,84,83,1,0.63099802,1402.8782,1409.6785
2/27/2013,2013,CLE,TOR,103,92,1,0.54201329,1398.7323,1469.4695
2/27/2013,2013,HOU,MIL,107,110,0,0.80027878,1603.8047,1462.6779
2/27/2013,2013,MEM,DAL,90,84,1,0.76584667,1599.5295,1493.673
2/27/2013,2013,NYK,GSW,109,105,1,0.66172916,1537.8627,1521.2964
2/27/2013,2013,OKC,NOH,119,74,1,0.87416363,1688.5397,1451.8251
2/27/2013,2013,ORL,SAC,101,125,0,0.55519783,1294.7056,1356.1932
2/27/2013,2013,POR,DEN,109,111,0,0.36616427,1432.6893,1628.0096
2/27/2013,2013,SAS,PHO,101,105,0,0.92501563,1742.1255,1405.6542
2/27/2013,2013,UTA,ATL,91,102,0,0.62816626,1512.3096,1521.2192
2/27/2013,2013,WAS,DET,95,96,0,0.71187347,1459.1794,1402.0516
2/28/2013,2013,CHI,PHI,93,82,1,0.81233686,1540.3398,1385.797
2/28/2013,2013,IND,LAC,91,99,0,0.60507375,1614.8776,1640.7606
2/28/2013,2013,LAL,MIN,116,94,1,0.78597057,1532.8756,1406.9025
3/1/2013,2013,BOS,GSW,94,86,1,0.66639131,1537.5795,1517.3827
3/1/2013,2013,BRK,DAL,90,98,0,0.66957223,1513.2521,1490.5637
3/1/2013,2013,CLE,LAC,89,105,0,0.30405053,1408.5876,1652.4404
3/1/2013,2013,DEN,OKC,105,103,1,0.55291522,1631.2975,1694.39
3/1/2013,2013,MIA,MEM,98,91,1,0.78118986,1723.7145,1602.6388
3/1/2013,2013,NOH,DET,100,95,1,0.68795985,1445.9747,1408.6337
3/1/2013,2013,ORL,HOU,110,118,0,0.22051519,1273.3702,1592.7179
3/1/2013,2013,PHO,ATL,92,87,1,0.48200634,1423.6318,1536.1405
3/1/2013,2013,SAS,SAC,130,102,1,0.92896819,1724.1478,1377.5286
3/1/2013,2013,TOR,IND,81,93,0,0.43760508,1459.6141,1603.1978
3/1/2013,2013,UTA,CHA,98,68,1,0.88211226,1497.3883,1247.7662
3/1/2013,2013,WAS,NYK,88,96,0,0.51556772,1452.5974,1541.7764
3/2/2013,2013,CHI,BRK,96,85,1,0.69613266,1543.7734,1499.7703
3/2/2013,2013,MIL,TOR,122,114,1,0.6712299,1473.7646,1449.7731
3/2/2013,2013,PHI,GSW,104,97,1,0.45765811,1382.3634,1511.8562
3/2/2013,2013,POR,MIN,109,94,1,0.67736787,1429.4015,1400.5547
3/3/2013,2013,HOU,DAL,136,103,1,0.75132561,1596.1244,1504.0455
3/3/2013,2013,IND,CHI,97,92,1,0.71906471,1613.0388,1549.7742
3/3/2013,2013,LAC,OKC,104,108,0,0.59927768,1660.1072,1690.1934
3/3/2013,2013,LAL,ATL,99,98,1,0.65380019,1539.2234,1528.7761
3/3/2013,2013,NYK,MIA,93,99,0,0.3928569,1551.2201,1726.8428
3/3/2013,2013,ORL,MEM,82,108,0,0.21058923,1269.9637,1599.5105
3/3/2013,2013,SAC,CHA,119,83,1,0.79138213,1375.3517,1243.7378
3/3/2013,2013,SAS,DET,114,75,1,0.9188782,1726.3247,1404.6765
3/3/2013,2013,WAS,PHI,90,87,1,0.70511699,1443.1537,1391.7091
3/4/2013,2013,CLE,NYK,97,102,0,0.43620807,1400.9209,1545.491
3/4/2013,2013,DEN,ATL,104,88,1,0.76937169,1635.4941,1526.2047
3/4/2013,2013,GSW,TOR,125,118,1,0.71310085,1502.5105,1444.3418
3/4/2013,2013,MIL,UTA,109,108,1,0.61010009,1479.1959,1501.4167
3/4/2013,2013,MIN,MIA,81,97,0,0.20085891,1392.679,1732.5719
3/4/2013,2013,NOH,ORL,102,105,0,0.83916318,1449.9319,1262.9475
3/4/2013,2013,POR,CHA,122,105,1,0.85073656,1437.2772,1234.9406
3/5/2013,2013,OKC,LAL,122,105,1,0.81398529,1698.2225,1541.7948
3/5/2013,2013,PHI,BOS,101,109,0,0.42243323,1388.7683,1543.106
3/5/2013,2013,SAC,DEN,113,120,0,0.28839585,1384.1489,1641.0487
3/6/2013,2013,ATL,PHI,107,96,1,0.79853064,1520.6501,1381.4171
3/6/2013,2013,CHA,BRK,78,99,0,0.28200018,1231.4196,1493.7695
3/6/2013,2013,CLE,UTA,104,101,1,0.49502563,1394.9928,1498.4495
3/6/2013,2013,DAL,HOU,112,108,1,0.48232058,1493.9399,1606.23
3/6/2013,2013,DET,NYK,77,87,0,0.42859367,1401.4594,1551.4191
3/6/2013,2013,GSW,SAC,87,83,1,0.78692263,1506.7955,1379.8376
3/6/2013,2013,IND,BOS,81,83,0,0.72232574,1616.5361,1550.4572
3/6/2013,2013,LAC,MIL,117,101,1,0.82545531,1652.078,1482.1632
3/6/2013,2013,MEM,POR,91,85,1,0.82195604,1606.5267,1440.7982
3/6/2013,2013,MIA,ORL,97,96,1,0.96217364,1737.3102,1275.1266
3/6/2013,2013,MIN,WAS,87,82,1,0.55993199,1387.9407,1446.0945
3/6/2013,2013,NOH,LAL,102,108,0,0.5006904,1437.7528,1537.2731
3/6/2013,2013,PHO,TOR,71,98,0,0.62796336,1430.9962,1440.0568
3/6/2013,2013,SAS,CHI,101,83,1,0.83625245,1729.5419,1546.2769
3/7/2013,2013,DEN,LAC,107,92,1,0.62568289,1645.36,1656.1141
3/7/2013,2013,NYK,OKC,94,95,0,0.43875578,1559.9727,1702.7443
3/8/2013,2013,BOS,ATL,107,102,1,0.6839816,1558.5071,1524.3743
3/8/2013,2013,BRK,WAS,95,78,1,0.71774095,1502.2292,1440.1013
3/8/2013,2013,CHA,OKC,94,116,0,0.099216878,1222.9598,1706.1737
3/8/2013,2013,CHI,UTA,89,88,1,0.70269138,1542.2104,1492.7876
3/8/2013,2013,CLE,MEM,92,103,0,0.3492085,1400.6547,1608.7975
3/8/2013,2013,DET,DAL,99,102,0,0.48899654,1392.9058,1500.553
3/8/2013,2013,GSW,HOU,88,94,0,0.51361006,1509.0765,1599.6169
3/8/2013,2013,LAL,TOR,118,116,1,0.73534161,1545.0194,1467.498
3/8/2013,2013,MIA,PHI,102,93,1,0.93382484,1737.5211,1377.693
3/8/2013,2013,ORL,IND,86,115,0,0.20676441,1274.9156,1608.4862
3/8/2013,2013,SAC,PHO,121,112,1,0.60491526,1377.5566,1403.5549
3/8/2013,2013,SAS,POR,106,136,0,0.90672338,1733.6083,1438.5275
3/9/2013,2013,ATL,BRK,80,93,0,0.65427095,1520.3574,1509.5487
3/9/2013,2013,DEN,MIN,111,88,1,0.88866001,1654.7676,1393.9338
3/9/2013,2013,GSW,MIL,93,103,0,0.66989988,1501.0728,1478.1271
3/9/2013,2013,MEM,NOH,96,85,1,0.8382948,1615.8756,1430.0065
3/9/2013,2013,NYK,UTA,113,84,1,0.72212172,1556.5432,1490.6409
3/9/2013,2013,PHO,HOU,107,105,1,0.34505412,1396.2935,1607.6207
3/9/2013,2013,WAS,CHA,104,87,1,0.85800123,1432.7819,1220.3005
3/10/2013,2013,LAC,DET,129,97,1,0.88774621,1646.7065,1387.4714
3/10/2013,2013,LAL,CHI,90,81,1,0.64390415,1547.2589,1544.3572
3/10/2013,2013,MIA,IND,105,91,1,0.78263092,1738.4629,1615.9192
3/10/2013,2013,MIN,DAL,77,100,0,0.47817436,1390.8116,1505.9873
3/10/2013,2013,NOH,POR,98,96,1,0.54393178,1427.1082,1496.5023
3/10/2013,2013,OKC,BOS,91,79,1,0.80500412,1708.833,1562.5239
3/10/2013,2013,ORL,PHI,99,91,1,0.48666465,1267.4827,1376.7512
3/10/2013,2013,SAC,MIL,113,115,0,0.4874399,1384.8181,1493.5476
3/10/2013,2013,TOR,CLE,100,96,1,0.72874826,1465.2585,1393.5765
3/11/2013,2013,GSW,NYK,92,63,1,0.52680242,1485.6522,1567.0101
3/11/2013,2013,PHI,BRK,106,97,1,0.41480678,1367.3601,1527.1415
3/11/2013,2013,PHO,DEN,93,108,0,0.29106292,1403.2415,1657.8898
3/11/2013,2013,SAS,OKC,105,93,1,0.58969659,1675.6334,1712.624
3/11/2013,2013,UTA,DET,103,90,1,0.75626171,1480.174,1383.4746
3/12/2013,2013,BRK,NOH,108,98,1,0.74227875,1515.1769,1431.4102
3/12/2013,2013,CHA,BOS,100,74,1,0.19913907,1216.9727,1558.7329
3/12/2013,2013,CLE,WAS,95,90,1,0.57772464,1390.5598,1436.1097
3/12/2013,2013,MIA,ATL,98,81,1,0.87650669,1743.2094,1502.7646
3/12/2013,2013,MIL,DAL,108,115,0,0.60651559,1498.2255,1523.0597
3/12/2013,2013,MIN,SAS,107,83,1,0.22890124,1373.7393,1684.724
3/12/2013,2013,ORL,LAL,97,106,0,0.2654784,1276.8738,1553.6639
3/12/2013,2013,POR,MEM,97,102,0,0.4618319,1492.2003,1618.7739
3/13/2013,2013,ATL,LAL,96,92,1,0.55976647,1499.9213,1558.1918
3/13/2013,2013,BOS,TOR,112,88,1,0.70494676,1519.5776,1468.2753
3/13/2013,2013,DEN,NYK,117,94,1,0.77789712,1664.8643,1547.1171
3/13/2013,2013,GSW,DET,105,97,1,0.78718668,1505.5453,1378.3137
3/13/2013,2013,HOU,PHO,111,81,1,0.85224271,1600.6727,1396.267
3/13/2013,2013,IND,MIN,107,91,1,0.85113525,1611.1727,1408.29
3/13/2013,2013,LAC,MEM,85,96,0,0.67322499,1650.7034,1625.1388
3/13/2013,2013,OKC,UTA,110,87,1,0.86196393,1703.5334,1485.3348
3/13/2013,2013,PHI,MIA,94,98,0,0.17720352,1379.3247,1746.0527
3/13/2013,2013,SAC,CHI,121,79,1,0.41756144,1380.1403,1537.9521
3/13/2013,2013,WAS,MIL,106,93,1,0.56163436,1430.4144,1487.3676
3/14/2013,2013,POR,NYK,105,90,1,0.56518394,1485.8354,1540.2817
3/14/2013,2013,SAS,DAL,92,91,1,0.7764101,1650.1732,1533.9176
3/15/2013,2013,ATL,PHO,107,94,1,0.77438831,1505.3098,1391.0709
3/15/2013,2013,DAL,CLE,96,86,1,0.79563373,1532.3767,1396.2551
3/15/2013,2013,DEN,MEM,87,80,1,0.67891586,1671.6996,1641.6207
3/15/2013,2013,GSW,CHI,95,113,0,0.64678586,1508.8153,1503.7263
3/15/2013,2013,HOU,MIN,108,100,1,0.84971863,1605.8688,1404.9208
3/15/2013,2013,IND,LAL,93,99,0,0.71728688,1614.542,1552.8032
3/15/2013,2013,MIL,MIA,94,107,0,0.27212283,1476.9828,1747.9
3/15/2013,2013,OKC,ORL,117,104,1,0.95608747,1707.5095,1272.3459
3/15/2013,2013,TOR,CHA,92,78,1,0.85074252,1458.4728,1256.1279
3/15/2013,2013,WAS,NOH,96,87,1,0.65848249,1440.7992,1426.7467
3/16/2013,2013,BOS,CHA,105,88,1,0.89719224,1529.3801,1253.0363
3/16/2013,2013,PHI,IND,98,91,1,0.32834956,1377.4774,1601.8002
3/16/2013,2013,POR,DET,112,101,1,0.78218472,1497.1321,1375.0437
3/16/2013,2013,SAS,CLE,119,113,1,0.88762659,1651.7141,1392.6874
3/16/2013,2013,UTA,MEM,90,84,1,0.4209857,1481.3588,1636.7275
3/16/2013,2013,WAS,PHO,127,105,1,0.71588635,1446.8918,1386.3511
3/17/2013,2013,BRK,ATL,93,105,0,0.65297025,1519.8403,1510.0297
3/17/2013,2013,DAL,OKC,101,107,0,0.39740261,1535.9445,1708.2631
3/17/2013,2013,HOU,GSW,78,108,0,0.780882,1608.0681,1487.3052
3/17/2013,2013,LAC,NYK,93,80,1,0.7652058,1634.2214,1528.9851
3/17/2013,2013,LAL,SAC,113,102,1,0.809367,1565.545,1414.3661
3/17/2013,2013,MIL,ORL,115,109,1,0.84866893,1471.1165,1271.5924
3/17/2013,2013,MIN,NOH,97,95,1,0.61595589,1402.7214,1420.6541
3/17/2013,2013,TOR,MIA,91,108,0,0.24854207,1461.5645,1753.7664
3/18/2013,2013,ATL,DAL,113,127,0,0.63548362,1526.6895,1530.1345
3/18/2013,2013,BOS,MIA,103,105,0,0.32321703,1531.6949,1760.077
3/18/2013,2013,CHA,WAS,119,114,1,0.35334721,1250.7214,1455.7092
3/18/2013,2013,CHI,DEN,118,119,0,0.42662594,1525.2365,1676.5928
3/18/2013,2013,CLE,IND,90,111,0,0.36270612,1391.3373,1589.2512
3/18/2013,2013,DET,BRK,82,119,0,0.4537783,1370.9705,1503.1805
3/18/2013,2013,MEM,MIN,92,77,1,0.86397547,1627.3578,1406.2041
3/18/2013,2013,NOH,GSW,72,93,0,0.48330355,1417.1714,1528.7776
3/18/2013,2013,PHI,POR,101,100,1,0.48391774,1390.0264,1501.2053
3/18/2013,2013,PHO,LAL,99,76,1,0.3712734,1377.5337,1569.0409
3/18/2013,2013,UTA,NYK,83,90,0,0.59480703,1490.7285,1524.0428
3/19/2013,2013,IND,ORL,95,73,1,0.92278016,1600.6521,1269.7043
3/19/2013,2013,MIL,POR,102,95,1,0.60767311,1473.0045,1496.9957
3/19/2013,2013,OKC,DEN,104,114,0,0.68402487,1714.073,1679.9054
3/19/2013,2013,SAC,LAC,116,101,1,0.32332861,1410.8702,1639.1637
3/20/2013,2013,ATL,MIL,98,90,1,0.67849922,1508.9742,1479.2273
3/20/2013,2013,CHA,TOR,107,101,1,0.36713207,1260.6575,1455.2538
3/20/2013,2013,CLE,MIA,95,98,0,0.16397777,1379.9364,1762.9095
3/20/2013,2013,DAL,BRK,96,113,0,0.66882944,1547.8497,1525.7443
3/20/2013,2013,HOU,UTA,100,93,1,0.74521065,1566.5957,1480.1566
3/20/2013,2013,LAC,PHI,101,72,1,0.86630553,1618.859,1394.236
3/20/2013,2013,MEM,OKC,90,89,1,0.54606879,1630.2719,1698.1689
3/20/2013,2013,NOH,BOS,87,86,1,0.4599033,1400.9404,1528.8624
3/20/2013,2013,NYK,ORL,106,94,1,0.89208037,1534.6147,1267.6934
3/20/2013,2013,PHO,WAS,79,88,0,0.58028555,1402.0483,1445.7732
3/20/2013,2013,SAS,GSW,104,93,1,0.76810908,1653.0642,1545.0085
3/21/2013,2013,CHI,POR,89,99,0,0.68025964,1521.9238,1490.7729
3/21/2013,2013,DEN,PHI,101,100,1,0.91195238,1695.8094,1389.7076
3/21/2013,2013,SAC,MIN,101,98,1,0.67615658,1431.1749,1403.29
3/22/2013,2013,ATL,POR,93,104,0,0.65023363,1514.2633,1506.5468
3/22/2013,2013,DAL,BOS,104,94,1,0.64236754,1526.1353,1524.3966
3/22/2013,2013,HOU,CLE,116,78,1,0.84293425,1570.3263,1378.4414
3/22/2013,2013,IND,MIL,102,78,1,0.78862315,1602.6631,1473.9382
3/22/2013,2013,LAL,WAS,100,103,0,0.74573994,1544.5262,1457.6025
3/22/2013,2013,MIA,DET,103,89,1,0.95121521,1764.4045,1348.4067
3/22/2013,2013,NOH,MEM,90,83,1,0.32314003,1405.4063,1633.8495
3/22/2013,2013,ORL,OKC,89,97,0,0.13090815,1265.7517,1694.5913
3/22/2013,2013,PHO,MIN,86,117,0,0.62698704,1390.219,1400.0051
3/22/2013,2013,SAS,UTA,104,97,1,0.83447218,1657.4424,1476.426
3/22/2013,2013,TOR,NYK,94,99,0,0.51166683,1444.6648,1536.5564
3/23/2013,2013,CHA,DET,91,92,0,0.53409421,1271.2465,1347.5186
3/23/2013,2013,CHI,IND,87,84,1,0.49544105,1506.15,1609.318
3/23/2013,2013,DEN,SAC,101,95,1,0.88925838,1696.3467,1434.4598
3/23/2013,2013,GSW,WAS,101,92,1,0.73049867,1540.6304,1467.407
3/23/2013,2013,LAC,BRK,101,95,1,0.73355335,1623.3873,1547.4587
3/23/2013,2013,MEM,BOS,110,106,1,0.76353431,1621.1567,1517.5326
3/23/2013,2013,NYK,TOR,110,84,1,0.76639575,1543.8051,1437.4161
3/24/2013,2013,DAL,UTA,113,108,1,0.71389925,1532.9993,1474.1521
3/24/2013,2013,HOU,SAS,96,95,1,0.52478176,1576.9506,1659.7163
3/24/2013,2013,MIA,CHA,109,77,1,0.96907991,1765.2927,1266.8453
3/24/2013,2013,MIL,ATL,99,104,0,0.59758514,1467.2833,1498.593
3/24/2013,2013,MIN,CHI,97,104,0,0.52654737,1430.2703,1511.8059
3/24/2013,2013,OKC,POR,103,83,1,0.82902682,1696.4733,1522.217
3/24/2013,2013,PHO,BRK,100,102,0,0.38156179,1359.9539,1543.8464
3/24/2013,2013,SAC,PHI,103,117,0,0.69608164,1433.1317,1389.1704
3/25/2013,2013,GSW,LAL,109,103,1,0.65389049,1545.2384,1534.7218
3/25/2013,2013,IND,ATL,100,94,1,0.75569874,1603.6621,1507.4929
3/25/2013,2013,NOH,DEN,110,86,1,0.26236326,1418.099,1697.6748
3/25/2013,2013,ORL,MIA,94,108,0,0.089782462,1263.8698,1766.2512
3/25/2013,2013,UTA,PHI,107,91,1,0.71662581,1470.5793,1409.4065
3/25/2013,2013,WAS,MEM,107,94,1,0.41320294,1462.799,1623.7288
3/26/2013,2013,BOS,NYK,85,100,0,0.59002995,1514.9606,1551.7118
3/26/2013,2013,DAL,LAC,109,102,1,0.51377231,1536.572,1626.9996
3/26/2013,2013,DET,MIN,82,105,0,0.54398298,1351.9197,1421.278
3/27/2013,2013,CHA,ORL,114,108,1,0.64504164,1265.8868,1262.1227
3/27/2013,2013,CHI,MIA,101,97,1,0.29998869,1520.7982,1767.9983
3/27/2013,2013,CLE,BOS,92,93,0,0.46206751,1371.8171,1498.2261
3/27/2013,2013,GSW,SAC,98,105,0,0.79669791,1550.1564,1412.8956
3/27/2013,2013,HOU,IND,91,100,0,0.60465425,1580.7399,1606.9279
3/27/2013,2013,MIN,LAL,117,120,0,0.51672471,1441.4297,1529.8038
3/27/2013,2013,NOH,LAC,91,105,0,0.40240136,1450.1807,1618.8807
3/27/2013,2013,NYK,MEM,108,101,1,0.58526689,1568.4463,1608.6122
3/27/2013,2013,OKC,WAS,103,80,1,0.8653211,1701.0667,1477.9155
3/27/2013,2013,PHI,MIL,100,92,1,0.56293583,1402.3489,1458.3834
3/27/2013,2013,POR,BRK,93,111,0,0.59984148,1517.6237,1547.3019
3/27/2013,2013,SAS,DEN,100,99,1,0.62714857,1655.927,1665.5931
3/27/2013,2013,TOR,ATL,88,107,0,0.53631997,1429.5094,1504.2272
3/27/2013,2013,UTA,PHO,103,88,1,0.78125173,1477.637,1356.4984
3/28/2013,2013,DAL,IND,78,103,0,0.53627837,1544.6909,1619.4377
3/28/2013,2013,MIL,LAL,113,103,1,0.52168941,1450.7166,1535.6357
3/28/2013,2013,PHO,SAC,103,117,0,0.53169388,1351.4937,1429.4409
3/29/2013,2013,BOS,ATL,118,107,1,0.61361539,1501.884,1521.5334
3/29/2013,2013,CLE,PHI,87,97,0,0.58290267,1368.1592,1410.0157
3/29/2013,2013,DEN,BRK,109,87,1,0.75564581,1662.7822,1566.6628
3/29/2013,2013,DET,TOR,82,99,0,0.5281263,1331.7679,1412.2031
3/29/2013,2013,MEM,HOU,103,94,1,0.68347132,1601.9529,1568.23
3/29/2013,2013,MIN,OKC,101,93,1,0.27392957,1435.5978,1704.9337
3/29/2013,2013,NOH,MIA,89,108,0,0.22225589,1440.3688,1757.9622
3/29/2013,2013,NYK,CHA,111,102,1,0.91104597,1575.1056,1270.9557
3/29/2013,2013,ORL,WAS,97,92,1,0.33771911,1257.0538,1474.0485
3/29/2013,2013,POR,UTA,95,105,0,0.66051,1498.2627,1482.6417
3/29/2013,2013,SAS,LAC,104,102,1,0.67887378,1658.7379,1628.6926
3/30/2013,2013,ATL,ORL,97,88,1,0.88004845,1513.5381,1267.3378
3/30/2013,2013,DAL,CHI,100,98,1,0.63055545,1523.704,1530.8344
3/30/2013,2013,GSW,POR,125,98,1,0.70393068,1533.6111,1483.1565
3/30/2013,2013,HOU,LAC,98,81,1,0.5527361,1562.6635,1625.8818
3/30/2013,2013,MIL,OKC,99,109,0,0.32224095,1460.5255,1689.6833
3/30/2013,2013,MIN,MEM,86,99,0,0.41915917,1450.8481,1607.5194
3/30/2013,2013,PHI,CHA,100,92,1,0.81102943,1422.7041,1269.6471
3/30/2013,2013,PHO,IND,104,112,0,0.23726746,1337.571,1640.4247
3/30/2013,2013,SAC,LAL,98,103,0,0.52521598,1443.3635,1525.8268
3/30/2013,2013,UTA,BRK,116,107,1,0.55515462,1497.7479,1559.266
3/31/2013,2013,CHI,DET,95,94,1,0.85728371,1527.511,1316.0505
3/31/2013,2013,NOH,CLE,112,92,1,0.73689765,1434.3838,1355.4708
3/31/2013,2013,NYK,BOS,108,89,1,0.72285169,1576.4142,1509.8794
3/31/2013,2013,SAS,MIA,86,88,0,0.49654841,1661.5487,1763.9471
3/31/2013,2013,WAS,TOR,109,92,1,0.68610686,1463.7645,1427.9205
4/1/2013,2013,ATL,CLE,102,94,1,0.82339001,1515.3668,1347.9307
4/1/2013,2013,HOU,ORL,111,103,1,0.91368425,1575.3915,1265.509
4/1/2013,2013,LAC,IND,106,109,0,0.59804451,1613.1538,1644.1316
4/1/2013,2013,MEM,SAS,92,90,1,0.58631754,1617.3457,1656.7594
4/1/2013,2013,MIL,CHA,131,102,1,0.83969545,1454.4637,1266.7933
4/1/2013,2013,MIN,BOS,110,100,1,0.55571282,1441.0219,1502.1472
4/1/2013,2013,TOR,DET,98,108,0,0.76444286,1419.6265,1315.127
4/1/2013,2013,UTA,POR,112,102,1,0.68344367,1506.1494,1472.4487
4/2/2013,2013,LAL,DAL,101,81,1,0.64837271,1533.3242,1527.0273
4/2/2013,2013,MIA,NYK,90,102,0,0.83729428,1768.7365,1584.1464
4/2/2013,2013,WAS,CHI,90,86,1,0.5624522,1472.0586,1528.4346
4/3/2013,2013,ATL,NYK,82,95,0,0.51242018,1518.0087,1609.3765
4/3/2013,2013,BOS,DET,98,93,1,0.81630987,1493.2041,1334.0964
4/3/2013,2013,CHA,PHI,88,83,1,0.40847287,1261.2333,1425.5579
4/3/2013,2013,CLE,BRK,95,113,0,0.35257435,1345.2888,1550.8645
4/3/2013,2013,GSW,NOH,98,88,1,0.7622543,1544.3188,1441.924
4/3/2013,2013,LAC,PHO,126,101,1,0.89497757,1606.0762,1333.8641
4/3/2013,2013,MIL,MIN,98,107,0,0.65329391,1460.0238,1449.965
4/3/2013,2013,POR,MEM,76,94,0,0.42200142,1466.5134,1621.1586
4/3/2013,2013,SAC,HOU,102,112,0,0.44168636,1435.8661,1576.5718
4/3/2013,2013,SAS,ORL,98,84,1,0.94335878,1652.9465,1264.3287
4/3/2013,2013,TOR,WAS,88,78,1,0.53341043,1400.657,1477.4064
4/3/2013,2013,UTA,DEN,96,113,0,0.41716605,1512.0847,1670.1791
4/4/2013,2013,BRK,CHI,90,92,0,0.68837982,1560.7678,1523.0868
4/4/2013,2013,DEN,DAL,95,94,1,0.82171834,1681.8572,1516.4106
4/4/2013,2013,OKC,SAS,100,88,1,0.6933834,1695.7451,1653.994
4/5/2013,2013,ATL,PHI,90,101,0,0.74754745,1505.3643,1416.7806
