date,season,home_team,away_team,home_pts,away_pts,home_win,home_win_prob,home_elo,away_elo,elo_diff,log_odds,is_upset_game,home_b2b,away_b2b,b2b_advantage,home_win_float,home_recent_wr,point_diff,month,season_odds,home_ml_prob,away_ml_prob,home_fair_prob,overround,open_spread,close_spread,open_total,close_total,prob_diff,elo_over_market,spread_implied_prob
2013-03-23,2013,CHA,DET,91,92,0,0.53409421,1271.2465,1347.5186,-76.27210000000014,0.1365887981689738,0,0,1,1,0.0,0.4,-1,3,2013,0.5556,0.4878,0.5325,1.0434,1.0,1.0,200.0,199.0,-0.0016,1,0.4286
2013-03-23,2013,DEN,SAC,101,95,1,0.88925838,1696.3467,1434.4598,261.8869,2.083188085277553,0,0,0,0,1.0,1.0,6,3,2013,0.8958,0.1361,0.8681,1.0319,13.0,11.5,220.5,221.5,-0.0212,1,0.05
2013-03-24,2013,SAC,PHI,103,117,0,0.69608164,1433.1317,1389.1704,43.96129999999994,0.8287078363077369,0,1,0,-1,0.0,0.7,-14,3,2013,0.6154,0.4167,0.5963,1.0321,2.0,3.5,205.0,206.5,-0.0998,1,0.25
2013-03-24,2013,OKC,POR,103,83,1,0.82902682,1696.4733,1522.217,174.2563,1.5787457988983196,0,0,0,0,1.0,0.8,20,3,2013,0.8901,0.146,0.8591,1.0361,11.0,11.0,206.0,207.0,0.0301,0,0.05
2013-03-24,2013,PHO,BRK,100,102,0,0.38156179,1359.9539,1543.8464,-183.89249999999996,-0.4829244819343434,1,0,1,1,0.0,0.4,-2,3,2013,0.3077,0.726,0.2977,1.0337,192.0,189.5,4.5,6.0,-0.0839,1,0.05
2013-03-24,2013,MIN,CHI,97,104,0,0.52654737,1430.2703,1511.8059,-81.53560000000016,0.1062894315417381,0,0,1,1,0.0,0.4,-7,3,2013,0.5918,0.4444,0.5711,1.0362,,3.0,185.5,186.0,0.0446,0,0.2857
2013-03-24,2013,DAL,UTA,113,108,1,0.71389925,1532.9993,1474.1521,58.84719999999993,0.914397820931628,0,0,0,0,1.0,0.5,5,3,2013,0.726,0.3077,0.7023,1.0337,5.5,6.0,200.5,199.0,-0.0116,1,0.0714
2013-03-24,2013,MIA,CHA,109,77,1,0.96907991,1765.2927,1266.8453,498.4474,3.444940908157061,0,0,1,1,1.0,1.0,32,3,2013,0.9677,0.0477,0.953,1.0154,17.0,16.5,199.5,197.5,-0.0161,1,0.05
2013-03-24,2013,HOU,SAS,96,95,1,0.52478176,1576.9506,1659.7163,-82.76570000000015,0.0992083276738363,0,0,0,0,1.0,0.8,1,3,2013,0.5122,0.5349,0.4892,1.0471,214.0,212.0,1.0,1.5,-0.0356,1,0.05
2013-03-24,2013,MIL,ATL,99,104,0,0.59758514,1467.2833,1498.593,-31.30970000000002,0.3954132183601355,0,0,0,0,0.0,0.5,-5,3,2013,0.5745,0.4651,0.5526,1.0396,3.0,2.5,203.5,202.5,-0.045,1,0.3214
2013-03-25,2013,UTA,PHI,107,91,1,0.71662581,1470.5793,1409.4065,61.17280000000005,0.9277855675768466,0,1,1,0,1.0,0.6,16,3,2013,0.7727,0.2632,0.7459,1.0359,8.0,7.5,191.0,191.0,0.0293,0,0.05
2013-03-25,2013,ORL,MIA,94,108,0,0.089782462,1263.8698,1766.2512,-502.3814,-2.3162939692218885,1,0,1,1,0.0,0.1,-14,3,2013,0.1183,0.9127,0.1147,1.031,198.0,198.0,12.5,12.0,0.0249,0,0.05
2013-03-25,2013,WAS,MEM,107,94,1,0.41320294,1462.799,1623.7288,-160.9298000000001,-0.3507401853168713,1,0,0,0,1.0,0.7,13,3,2013,0.3509,0.6825,0.3396,1.0334,181.0,181.0,3.0,5.0,-0.0736,1,0.05
2013-03-25,2013,IND,ATL,100,94,1,0.75569874,1603.6621,1507.4929,96.16920000000005,1.1292406647601552,0,0,1,1,1.0,0.7,6,3,2013,0.7297,0.303,0.7066,1.0327,6.5,6.5,185.0,184.0,-0.0491,1,0.05
2013-03-25,2013,GSW,LAL,109,103,1,0.65389049,1545.2384,1534.7218,10.516599999999926,0.6361846601926079,0,0,0,0,1.0,0.7,6,3,2013,0.5455,0.5,0.5218,1.0455,1.0,1.5,205.0,205.0,-0.1321,1,0.3929
2013-03-26,2013,BOS,NYK,85,100,0,0.59002995,1514.9606,1551.7118,-36.751199999999926,0.3640891876343705,0,0,0,0,0.0,0.9,-15,3,2013,0.5833,0.4545,0.5621,1.0378,2.0,2.5,190.0,193.5,-0.0279,1,0.3214
2013-03-26,2013,DAL,LAC,109,102,1,0.51377231,1536.572,1626.9996,-90.4276000000002,0.0551031764696922,0,0,0,0,1.0,0.6,7,3,2013,0.4878,0.5556,0.4675,1.0434,1.0,202.5,203.0,1.5,-0.0463,1,0.05
2013-03-26,2013,DET,MIN,82,105,0,0.54398298,1351.9197,1421.278,-69.3583000000001,0.1763878240296495,0,0,0,0,0.0,0.2,-23,3,2013,0.4878,0.5556,0.4675,1.0434,1.5,196.0,195.0,1.5,-0.0765,1,0.05
2013-03-27,2013,OKC,WAS,103,80,1,0.8653211,1701.0667,1477.9155,223.1512,1.860207217745468,0,0,0,0,1.0,0.8,23,3,2013,0.9615,0.0645,0.9371,1.026,12.0,15.0,199.0,198.0,0.0718,0,0.05
2013-03-27,2013,TOR,ATL,88,107,0,0.53631997,1429.5094,1504.2272,-74.71780000000012,0.1455362159281395,0,0,0,0,0.0,0.5,-19,3,2013,0.4608,0.5781,0.4435,1.0389,193.5,194.0,2.0,2.5,-0.0928,1,0.05
2013-03-27,2013,SAS,DEN,100,99,1,0.62714857,1655.927,1665.5931,-9.666100000000142,0.5200034343248234,0,0,0,0,1.0,0.8,1,3,2013,0.75,0.2857,0.7241,1.0357,6.0,6.5,207.5,208.5,0.097,0,0.05
2013-03-27,2013,POR,BRK,93,111,0,0.59984148,1517.6237,1547.3019,-29.678199999999837,0.4048046492082908,0,0,0,0,0.0,0.7,-18,3,2013,0.6226,0.4082,0.604,1.0308,1.0,3.5,193.5,196.0,0.0042,0,0.25
2013-03-27,2013,UTA,PHO,103,88,1,0.78125173,1477.637,1356.4984,121.1386,1.2729757942416726,0,0,0,0,1.0,0.6,15,3,2013,0.9333,0.1,0.9032,1.0333,11.0,13.5,196.0,194.5,0.1219,0,0.05
2013-03-27,2013,NYK,MEM,108,101,1,0.58526689,1568.4463,1608.6122,-40.165899999999965,0.344432758091142,0,1,0,-1,1.0,0.6,7,3,2013,0.505,0.5413,0.4827,1.0463,1.5,184.5,186.5,1.0,-0.1026,1,0.05
2013-03-27,2013,PHI,MIL,100,92,1,0.56293583,1402.3489,1458.3834,-56.03449999999998,0.2530856142494134,0,0,0,0,1.0,0.5,8,3,2013,0.5,0.5455,0.4782,1.0455,1.0,199.0,197.0,1.0,-0.0847,1,0.05
2013-03-27,2013,MIN,LAL,117,120,0,0.51672471,1441.4297,1529.8038,-88.3741,0.0669238049215717,0,1,0,-1,0.0,0.4,-3,3,2013,0.3704,0.6667,0.3571,1.0371,203.5,205.5,5.0,4.5,-0.1596,1,0.05
2013-03-27,2013,HOU,IND,91,100,0,0.60465425,1580.7399,1606.9279,-26.187999999999874,0.424896106046049,0,0,0,0,0.0,0.8,-9,3,2013,0.7059,0.3333,0.6793,1.0392,4.5,6.0,196.5,197.5,0.0746,0,0.0714
2013-03-27,2013,GSW,SAC,98,105,0,0.79669791,1550.1564,1412.8956,137.26080000000002,1.365782567187601,0,0,0,0,0.0,0.7,-7,3,2013,0.8333,0.2,0.8064,1.0333,9.0,8.5,213.5,214.0,0.0097,0,0.05
2013-03-27,2013,CLE,BOS,92,93,0,0.46206751,1371.8171,1498.2261,-126.4090000000001,-0.1520220649281263,1,0,1,1,0.0,0.4,-1,3,2013,0.4545,0.5833,0.4379,1.0378,193.5,197.5,2.0,2.5,-0.0242,1,0.05
2013-03-27,2013,CHI,MIA,101,97,1,0.29998869,1520.7982,1767.9983,-247.2001,-0.8473517195387467,1,0,0,0,1.0,0.5,4,3,2013,0.2941,0.7368,0.2853,1.0309,185.5,186.0,5.5,6.5,-0.0147,1,0.05
2013-03-27,2013,CHA,ORL,114,108,1,0.64504164,1265.8868,1262.1227,3.7641000000000986,0.5973143832132077,0,0,0,0,1.0,0.4,6,3,2013,0.5918,0.4444,0.5711,1.0362,4.5,3.0,197.5,201.0,-0.0739,1,0.2857
2013-03-28,2013,DAL,IND,78,103,0,0.53627837,1544.6909,1619.4377,-74.7467999999999,0.1453689342670655,0,0,1,1,0.0,0.6,-25,3,2013,0.6552,0.3846,0.6301,1.0398,3.5,4.5,192.0,193.0,0.0938,0,0.1786
2013-03-28,2013,MIL,LAL,113,103,1,0.52168941,1450.7166,1535.6357,-84.91910000000007,0.0868121173523126,0,1,1,0,1.0,0.5,10,3,2013,0.4651,0.5745,0.4474,1.0396,208.0,210.5,1.5,2.0,-0.0743,1,0.05
2013-03-28,2013,PHO,SAC,103,117,0,0.53169388,1351.4937,1429.4409,-77.94720000000007,0.1269457234086452,0,1,1,0,0.0,0.4,-14,3,2013,0.4082,0.6226,0.396,1.0308,204.0,206.5,1.5,3.5,-0.1357,1,0.05
2013-03-29,2013,SAS,LAC,104,102,1,0.67887378,1658.7379,1628.6926,30.0453,0.7486009615821123,0,0,0,0,1.0,0.9,2,3,2013,0.6429,0.3846,0.6257,1.0275,4.5,4.0,197.5,198.0,-0.0532,1,0.2143
2013-03-29,2013,POR,UTA,95,105,0,0.66051,1498.2627,1482.6417,15.621000000000096,0.6655677694636561,0,0,0,0,0.0,0.6,-10,3,2013,0.5455,0.5,0.5218,1.0455,3.5,1.5,196.0,197.0,-0.1387,1,0.3929
2013-03-29,2013,ORL,WAS,97,92,1,0.33771911,1257.0538,1474.0485,-216.9947000000002,-0.6734752581122968,1,0,0,0,1.0,0.1,5,3,2013,0.4082,0.6226,0.396,1.0308,196.5,197.5,4.0,4.0,0.0583,0,0.05
2013-03-29,2013,NYK,CHA,111,102,1,0.91104597,1575.1056,1270.9557,304.1499000000001,2.326473626339489,0,0,0,0,1.0,0.6,9,3,2013,0.9458,0.0803,0.9217,1.0261,14.0,14.0,199.0,197.5,0.0107,0,0.05
2013-03-29,2013,DEN,BRK,109,87,1,0.75564581,1662.7822,1566.6628,96.11940000000004,1.128953985909792,0,0,0,0,1.0,1.0,22,3,2013,0.7403,0.2899,0.7186,1.0302,6.5,6.5,205.0,201.5,-0.037,1,0.05
2013-03-29,2013,MEM,HOU,103,94,1,0.68347132,1601.9529,1568.23,33.72289999999998,0.7697708380343438,0,0,0,0,1.0,1.0,9,3,2013,0.6552,0.6552,0.5,1.3104,5.5,5.0,197.0,195.0,-0.1835,1,0.1429
2013-03-29,2013,DET,TOR,82,99,0,0.5281263,1331.7679,1412.2031,-80.4351999999999,0.1126240924950525,0,0,0,0,0.0,0.2,-17,3,2013,0.5455,0.5,0.5218,1.0455,1.5,1.5,194.0,195.5,-0.0063,1,0.3929
2013-03-29,2013,CLE,PHI,87,97,0,0.58290267,1368.1592,1410.0157,-41.85649999999987,0.3347006233492322,0,0,0,0,0.0,0.4,-10,3,2013,0.4878,0.5556,0.4675,1.0434,193.5,194.5,1.5,2.0,-0.1154,1,0.05
2013-03-29,2013,BOS,ATL,118,107,1,0.61361539,1501.884,1521.5334,-19.64940000000001,0.4625350562841135,0,0,0,0,1.0,0.8,11,3,2013,0.5833,0.4545,0.5621,1.0378,1.5,2.5,193.0,193.5,-0.0515,1,0.3214
2013-03-29,2013,MIN,OKC,101,93,1,0.27392957,1435.5978,1704.9337,-269.33590000000004,-0.9747759929650608,1,0,0,0,1.0,0.4,8,3,2013,0.2439,0.7872,0.2365,1.0311,203.5,205.0,7.5,8.5,-0.0374,1,0.05
2013-03-30,2013,PHI,CHA,100,92,1,0.81102943,1422.7041,1269.6471,153.05700000000002,1.4567130480486468,0,1,1,0,1.0,0.5,8,3,2013,0.8667,0.1695,0.8364,1.0362,10.5,10.0,192.5,194.0,0.0254,0,0.05
2013-03-30,2013,SAC,LAL,98,103,0,0.52521598,1443.3635,1525.8268,-82.46330000000012,0.1009495604709315,0,0,0,0,0.0,0.6,-5,3,2013,0.4545,0.5833,0.4379,1.0378,216.0,219.5,2.5,2.5,-0.0873,1,0.05
2013-03-30,2013,PHO,IND,104,112,0,0.23726746,1337.571,1640.4247,-302.8537000000001,-1.1677194057521525,1,0,0,0,0.0,0.4,-8,3,2013,0.1818,0.8519,0.1759,1.0337,187.0,189.5,10.5,10.0,-0.0614,1,0.05
2013-03-30,2013,UTA,BRK,116,107,1,0.55515462,1497.7479,1559.266,-61.5181,0.2215199061791528,0,1,1,0,1.0,0.7,9,3,2013,0.6429,0.3846,0.6257,1.0275,5.0,4.0,192.0,191.5,0.0705,0,0.2143
2013-03-30,2013,MIN,MEM,86,99,0,0.41915917,1450.8481,1607.5194,-156.67129999999997,-0.3262260338941022,1,1,1,0,0.0,0.5,-13,3,2013,0.3922,0.6364,0.3813,1.0286,184.0,185.0,4.5,4.0,-0.0379,1,0.05
2013-03-30,2013,HOU,LAC,98,81,1,0.5527361,1562.6635,1625.8818,-63.2183,0.2117318694723642,0,1,1,0,1.0,0.7,17,3,2013,0.4545,0.5833,0.4379,1.0378,1.5,204.5,206.0,3.0,-0.1148,1,0.05
2013-03-30,2013,ATL,ORL,97,88,1,0.88004845,1513.5381,1267.3378,246.2003,1.9928890431850943,0,1,1,0,1.0,0.5,9,3,2013,0.8824,0.1515,0.8535,1.0339,11.0,10.5,204.0,202.5,-0.0265,1,0.05
2013-03-30,2013,MIL,OKC,99,109,0,0.32224095,1460.5255,1689.6833,-229.15779999999995,-0.7434922851322862,1,0,1,1,0.0,0.5,-10,3,2013,0.3226,0.7143,0.3111,1.0369,210.5,206.5,5.5,6.0,-0.0111,1,0.05
2013-03-30,2013,GSW,POR,125,98,1,0.70393068,1533.6111,1483.1565,50.45460000000003,0.8660862659280364,0,0,1,1,1.0,0.6,27,3,2013,0.8462,0.1852,0.8204,1.0314,9.0,9.5,202.0,201.0,0.1165,0,0.05
2013-03-30,2013,DAL,CHI,100,98,1,0.63055545,1523.704,1530.8344,-7.130400000000009,0.5346004334377428,0,0,0,0,1.0,0.5,2,3,2013,0.6923,0.3448,0.6675,1.0371,4.0,5.5,192.0,192.5,0.0369,0,0.1071
2013-03-31,2013,CHI,DET,95,94,1,0.85728371,1527.511,1316.0505,211.4604999999999,1.792910233442215,0,1,0,-1,1.0,0.5,1,3,2013,0.8182,0.2128,0.7936,1.031,9.0,8.5,187.0,186.5,-0.0637,1,0.05
2013-03-31,2013,NYK,BOS,108,89,1,0.72285169,1576.4142,1509.8794,66.5347999999999,0.9586512880450714,0,0,0,0,1.0,0.7,19,3,2013,0.7436,0.2941,0.7166,1.0377,6.0,6.5,195.0,197.5,-0.0063,1,0.05
2013-03-31,2013,SAS,MIA,86,88,0,0.49654841,1661.5487,1763.9471,-102.39840000000004,-0.0138065813014982,1,0,0,0,0.0,0.9,-2,3,2013,0.8333,0.2,0.8064,1.0333,1.5,9.0,197.5,194.0,0.3099,0,0.05
2013-03-31,2013,WAS,TOR,109,92,1,0.68610686,1463.7645,1427.9205,35.84400000000005,0.7819807754881055,0,0,0,0,1.0,0.8,17,3,2013,0.6226,0.4082,0.604,1.0308,4.0,3.5,193.0,194.5,-0.0821,1,0.25
2013-04-01,2013,UTA,POR,112,102,1,0.68344367,1506.1494,1472.4487,33.7007000000001,0.7696430319322868,0,0,0,0,1.0,0.7,10,4,2013,0.8571,0.1818,0.825,1.0389,8.5,10.5,200.0,200.0,0.1416,0,0.05
2013-04-01,2013,TOR,DET,98,108,0,0.76444286,1419.6265,1315.127,104.49950000000013,1.1771937599470377,0,1,1,0,0.0,0.4,-10,4,2013,0.75,0.2857,0.7241,1.0357,6.5,7.0,194.0,195.0,-0.0403,1,0.05
2013-04-01,2013,MEM,SAS,92,90,1,0.58631754,1617.3457,1656.7594,-39.41369999999984,0.3487628428347116,0,0,1,1,1.0,1.0,2,4,2013,0.7222,0.3125,0.698,1.0347,3.5,6.5,186.5,190.0,0.1117,0,0.05
2013-04-01,2013,MIN,BOS,110,100,1,0.55571282,1441.0219,1502.1472,-61.12530000000015,0.2237804926228757,0,0,1,1,1.0,0.4,10,4,2013,0.697,0.3448,0.669,1.0418,3.0,5.5,191.0,192.5,0.1133,0,0.1071
2013-04-01,2013,HOU,ORL,111,103,1,0.91368425,1575.3915,1265.509,309.88249999999994,2.359472956330668,0,0,0,0,1.0,0.7,8,4,2013,0.9024,0.1379,0.8674,1.0403,12.5,11.5,207.0,201.0,-0.0463,1,0.05
2013-04-01,2013,ATL,CLE,102,94,1,0.82339001,1515.3668,1347.9307,167.43610000000012,1.5394861158928264,0,0,1,1,1.0,0.6,8,4,2013,0.8667,0.1739,0.8329,1.0406,10.0,11.0,201.0,201.5,0.0095,0,0.05
2013-04-01,2013,LAC,IND,106,109,0,0.59804451,1613.1538,1644.1316,-30.97779999999989,0.3973238190351189,0,0,0,0,0.0,0.7,-3,4,2013,0.697,0.3448,0.669,1.0418,5.0,5.5,188.0,187.5,0.071,0,0.1071
2013-04-01,2013,MIL,CHA,131,102,1,0.83969545,1454.4637,1266.7933,187.6704,1.655963816842672,0,0,0,0,1.0,0.5,29,4,2013,0.9231,0.1111,0.8926,1.0342,11.5,12.5,204.0,205.0,0.0529,0,0.05
2013-04-02,2013,LAL,DAL,101,81,1,0.64837271,1533.3242,1527.0273,6.296900000000051,0.6118939185059241,0,0,0,0,1.0,0.8,20,4,2013,0.6296,0.4,0.6115,1.0296,4.5,3.5,209.5,207.5,-0.0369,1,0.25
2013-04-02,2013,MIA,NYK,90,102,0,0.83729428,1768.7365,1584.1464,184.5900999999999,1.6382324212216537,0,0,0,0,0.0,1.0,-12,4,2013,0.4167,0.6154,0.4037,1.0321,8.0,191.5,196.5,3.0,-0.4336,1,0.05
2013-04-02,2013,WAS,CHI,90,86,1,0.5624522,1472.0586,1528.4346,-56.375999999999976,0.2511201934321173,0,0,0,0,1.0,0.8,4,4,2013,0.5652,0.4762,0.5427,1.0414,2.0,2.0,185.5,187.0,-0.0198,1,0.3571
2013-04-03,2013,MIL,MIN,98,107,0,0.65329391,1460.0238,1449.965,10.05880000000002,0.6335496988593948,0,0,0,0,0.0,0.6,-9,4,2013,0.6667,0.3704,0.6429,1.0371,5.0,4.5,207.0,209.0,-0.0104,1,0.1786
2013-04-03,2013,UTA,DEN,96,113,0,0.41716605,1512.0847,1670.1791,-158.09439999999995,-0.3344179836237744,1,0,0,0,0.0,0.7,-17,4,2013,0.5918,0.4444,0.5711,1.0362,3.0,3.0,206.5,205.0,0.1539,0,0.2857
2013-04-03,2013,TOR,WAS,88,78,1,0.53341043,1400.657,1477.4064,-76.74940000000015,0.1338411570751237,0,0,1,1,1.0,0.3,10,4,2013,0.6429,0.3846,0.6257,1.0275,3.5,4.5,194.0,194.0,0.0923,0,0.1786
2013-04-03,2013,SAS,ORL,98,84,1,0.94335878,1652.9465,1264.3287,388.6178,2.8127096705138634,0,0,0,0,1.0,0.8,14,4,2013,0.9048,0.129,0.8752,1.0338,14.5,12.5,199.5,198.0,-0.0682,1,0.05
2013-04-03,2013,SAC,HOU,102,112,0,0.44168636,1435.8661,1576.5718,-140.70569999999998,-0.2343208476809022,1,0,0,0,0.0,0.5,-10,4,2013,0.3922,0.6364,0.3813,1.0286,218.0,219.0,4.5,4.0,-0.0604,1,0.05
2013-04-03,2013,POR,MEM,76,94,0,0.42200142,1466.5134,1621.1586,-154.64519999999993,-0.3145627346928025,1,0,0,0,0.0,0.5,-18,4,2013,0.2703,0.7674,0.2605,1.0377,190.0,189.5,4.0,7.5,-0.1615,1,0.05
2013-04-03,2013,LAC,PHO,126,101,1,0.89497757,1606.0762,1333.8641,272.2121,2.14262470059468,0,0,0,0,1.0,0.7,25,4,2013,0.9756,0.0431,0.9577,1.0187,15.5,17.0,198.0,201.0,0.0627,0,0.05
2013-04-03,2013,CLE,BRK,95,113,0,0.35257435,1345.2888,1550.8645,-205.57569999999987,-0.6077424402731821,1,0,0,0,0.0,0.3,-18,4,2013,0.3571,0.6875,0.3419,1.0446,197.5,199.0,4.0,5.5,-0.0107,1,0.05
2013-04-03,2013,ATL,NYK,82,95,0,0.51242018,1518.0087,1609.3765,-91.3678,0.0496909401220366,0,0,1,1,0.0,0.7,-13,4,2013,0.5745,0.4651,0.5526,1.0396,2.5,1.5,196.5,195.0,0.0402,0,0.3929
2013-04-03,2013,CHA,PHI,88,83,1,0.40847287,1261.2333,1425.5579,-164.32459999999992,-0.3702820521125197,1,0,0,0,1.0,0.4,5,4,2013,0.3704,0.6667,0.3571,1.0371,193.5,195.5,4.0,5.0,-0.0514,1,0.05
2013-04-03,2013,BOS,DET,98,93,1,0.81630987,1493.2041,1334.0964,159.10770000000002,1.4915437582114186,0,0,0,0,1.0,0.8,5,4,2013,0.7368,0.2941,0.7147,1.0309,8.0,7.0,195.0,197.5,-0.1016,1,0.05
2013-04-04,2013,BRK,CHI,90,92,0,0.68837982,1560.7678,1523.0868,37.68100000000004,0.7925556719309163,0,1,0,-1,0.0,0.4,-2,4,2013,0.6875,0.3571,0.6581,1.0446,5.0,5.5,185.5,188.5,-0.0303,1,0.1071
2013-04-04,2013,DEN,DAL,95,94,1,0.82171834,1681.8572,1516.4106,165.4466,1.52803301942944,0,1,0,-1,1.0,1.0,1,4,2013,0.75,0.2857,0.7241,1.0357,6.5,7.0,208.0,208.5,-0.0976,1,0.05
2013-04-04,2013,OKC,SAS,100,88,1,0.6933834,1695.7451,1653.994,41.75110000000018,0.8159849825202811,0,0,1,1,1.0,0.9,12,4,2013,0.7778,0.2564,0.7521,1.0342,7.5,7.5,203.5,201.0,0.0587,0,0.05
2013-04-05,2013,SAC,DAL,108,117,0,0.51692635,1426.988,1515.2219,-88.23389999999995,0.0677312793107257,0,0,1,1,0.0,0.5,-9,4,2013,0.5455,0.5,0.5218,1.0455,,1.0,216.0,212.0,0.0049,0,0.4286
2013-04-05,2013,POR,HOU,98,116,0,0.45514485,1454.1973,1585.4498,-131.25250000000003,-0.1799042614201975,1,0,0,0,0.0,0.5,-18,4,2013,0.3509,0.6825,0.3396,1.0334,206.5,210.0,4.5,5.5,-0.1155,1,0.05
2013-04-05,2013,PHO,GSW,107,111,0,0.3366771,1330.7611,1548.5657,-217.80460000000016,-0.6781375910050552,1,0,0,0,0.0,0.3,-4,4,2013,0.2439,0.7917,0.2355,1.0356,201.5,203.5,7.5,8.0,-0.1012,1,0.05
2013-04-05,2013,NYK,MIL,101,83,1,0.8303988,1622.0209,1446.0778,175.94309999999996,1.5884562626232204,0,0,0,0,1.0,0.8,18,4,2013,0.759,0.274,0.7348,1.033,7.5,7.0,204.0,201.5,-0.0956,1,0.05
2013-04-05,2013,MIN,TOR,93,95,0,0.70786512,1463.911,1410.1642,53.74680000000012,0.8850379502217111,0,0,0,0,0.0,0.5,-2,4,2013,0.7059,0.3333,0.6793,1.0392,5.0,6.0,197.5,198.5,-0.0286,1,0.0714
2013-04-05,2013,IND,OKC,75,97,0,0.57013065,1651.2092,1702.1541,-50.94489999999996,0.2823842174534748,0,0,1,1,0.0,0.7,-22,4,2013,0.6226,0.4082,0.604,1.0308,2.0,3.5,192.0,191.5,0.0339,0,0.25
2013-04-05,2013,CHA,MIA,79,89,0,0.10432982,1270.0105,1743.5063,-473.4957999999999,-2.150015016462768,1,0,0,0,0.0,0.5,-10,4,2013,0.4082,0.6226,0.396,1.0308,193.0,191.5,5.5,3.5,0.2917,0,0.05
2013-04-05,2013,BOS,CLE,91,97,0,0.8170445,1495.3456,1335.3855,159.9601,1.4964506016031065,0,0,0,0,0.0,0.8,-6,4,2013,0.6721,0.3636,0.6489,1.0357,7.0,5.0,203.0,199.0,-0.1681,1,0.1429
2013-04-05,2013,ATL,PHI,90,101,0,0.74754745,1505.3643,1416.7806,88.58369999999991,1.0855744672859002,0,0,0,0,0.0,0.6,-11,4,2013,0.7333,0.2985,0.7107,1.0318,7.0,6.0,192.0,191.5,-0.0368,1,0.0714
2013-04-05,2013,LAL,MEM,86,84,1,0.5150575,1543.9409,1633.4747,-89.53379999999993,0.0602482156465699,0,0,0,0,1.0,0.8,2,4,2013,0.5652,0.4762,0.5427,1.0414,2.0,2.0,191.0,190.0,0.0276,0,0.3571
2013-04-05,2013,CHI,ORL,87,86,1,0.89227962,1530.5625,1263.2813,267.2811999999999,2.11424075390842,0,1,0,-1,1.0,0.6,1,4,2013,0.7895,0.241,0.7661,1.0305,9.0,8.0,191.5,191.5,-0.1262,1,0.05
2013-04-06,2013,MIN,DET,107,101,1,0.78420568,1456.111,1331.955,124.15600000000018,1.2903455964378456,0,1,0,-1,1.0,0.5,6,4,2013,0.7222,0.3125,0.698,1.0347,6.5,6.5,197.5,195.5,-0.0862,1,0.05
2013-04-06,2013,WAS,IND,104,85,1,0.41097361,1467.8992,1630.4275,-162.52829999999994,-0.3599419859104298,1,0,1,1,1.0,0.8,19,4,2013,0.3922,0.6364,0.3813,1.0286,184.5,184.0,3.0,4.0,-0.0297,1,0.05
2013-04-06,2013,SAS,ATL,99,97,1,0.81845897,1647.5851,1485.9762,161.60889999999995,1.5059415729997658,0,0,1,1,1.0,0.8,2,4,2013,0.875,0.1667,0.84,1.0417,7.5,10.5,194.5,192.5,0.0215,0,0.05
2013-04-06,2013,MIA,PHI,106,87,1,0.91328502,1745.1736,1436.1687,309.00490000000013,2.3544213514106977,0,1,1,0,1.0,0.9,19,4,2013,0.7619,0.2778,0.7328,1.0397,7.0,7.5,188.5,188.5,-0.1805,1,0.05
2013-04-06,2013,DEN,HOU,132,114,1,0.74261266,1683.0459,1598.9758,84.07010000000014,1.059592476118199,0,0,1,1,1.0,1.0,18,4,2013,0.6875,0.3571,0.6581,1.0446,6.0,5.5,214.5,211.0,-0.0845,1,0.1071
2013-04-06,2013,BRK,CHA,105,96,1,0.90167212,1553.2921,1268.3433,284.9487999999999,2.2159433319765163,0,0,1,1,1.0,0.4,9,4,2013,0.9583,0.0667,0.9349,1.025,14.5,15.0,196.5,195.5,0.0332,0,0.05
2013-04-06,2013,MIL,TOR,100,83,1,0.67109013,1441.8458,1417.9642,23.88160000000016,0.7131196849524958,0,1,1,0,1.0,0.5,17,4,2013,0.7059,0.3333,0.6793,1.0392,6.0,5.5,202.0,202.5,0.0082,0,0.1071
2013-04-07,2013,SAC,MEM,87,89,0,0.34418187,1416.8291,1628.8273,-211.9982,-0.6447133016513319,1,0,0,0,0.0,0.4,-2,4,2013,0.3448,0.6875,0.334,1.0323,196.5,195.5,6.0,5.5,-0.0102,1,0.05
2013-04-07,2013,POR,DAL,91,96,0,0.52199048,1440.6713,1525.3809,-84.70960000000014,0.0880186994653111,0,0,0,0,0.0,0.4,-5,4,2013,0.4,0.6296,0.3885,1.0296,204.0,207.0,3.5,4.0,-0.1335,1,0.05
2013-04-07,2013,LAC,LAL,109,95,1,0.71594495,1609.1792,1548.5884,60.590799999999945,0.9244352176042894,0,0,0,0,1.0,0.7,14,4,2013,0.6491,0.3846,0.6279,1.0337,4.0,4.5,202.5,199.0,-0.088,1,0.1786
2013-04-07,2013,OKC,NYK,120,125,0,0.75624436,1722.9358,1626.2528,96.683,1.1321982992917272,0,0,0,0,0.0,0.9,-5,4,2013,0.7727,0.2632,0.7459,1.0359,8.0,7.5,199.0,194.5,-0.0103,1,0.05
2013-04-07,2013,DET,CHI,99,85,1,0.3571409,1329.1251,1531.2356,-202.1105,-0.5877951909124953,1,1,0,-1,1.0,0.1,14,4,2013,0.3846,0.6491,0.3721,1.0337,186.0,185.5,3.5,4.5,0.015,0,0.05
